"source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation"
"FBC:SLB:SpecCode:155196","Haliaeetus leucocephalus","Aves | Ciconiiformes | Accipitridae | Haliaeetus | Haliaeetus leucocephalus",NA,"preysOn","EOL:1049573","Larus glaucescens","Animalia | Chordata | Aves | Charadriiformes | Laridae | Larus | Larus glaucescens",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1019222","Desmognathus monticola","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus | Desmognathus monticola",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:333311","Salamandra salamandra","Animalia | Chordata | Amphibia | Caudata | Salamandridae | Salamandra | Salamandra salamandra",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:42666","Plethodon","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:330497","Desmognathus quadramaculatus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus | Desmognathus quadramaculatus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1018894","Gyrinophilus porphyriticus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Gyrinophilus | Gyrinophilus porphyriticus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1019159","Anaxyrus americanus","Animalia | Chordata | Amphibia | Anura | Bufonidae | Anaxyrus | Anaxyrus americanus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:333692","Plethodon cinereus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon | Plethodon cinereus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1025186","Notophthalmus viridescens","Animalia | Chordata | Amphibia | Caudata | Salamandridae | Notophthalmus | Notophthalmus viridescens",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:41272","Desmognathus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1019222","Desmognathus monticola","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus | Desmognathus monticola",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:333311","Salamandra salamandra","Animalia | Chordata | Amphibia | Caudata | Salamandridae | Salamandra | Salamandra salamandra",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:42666","Plethodon","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:330497","Desmognathus quadramaculatus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus | Desmognathus quadramaculatus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1018894","Gyrinophilus porphyriticus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Gyrinophilus | Gyrinophilus porphyriticus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1019159","Anaxyrus americanus","Animalia | Chordata | Amphibia | Anura | Bufonidae | Anaxyrus | Anaxyrus americanus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:333692","Plethodon cinereus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Plethodon | Plethodon cinereus",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:1025186","Notophthalmus viridescens","Animalia | Chordata | Amphibia | Caudata | Salamandridae | Notophthalmus | Notophthalmus viridescens",NA,NA,NA,NA,NA
"EOL:1049263","Gallus gallus","Animalia | Chordata | Aves | Galliformes | Phasianidae | Gallus | Gallus gallus",NA,"preysOn","EOL:41272","Desmognathus","Animalia | Chordata | Amphibia | Caudata | Plethodontidae | Desmognathus",NA,NA,NA,NA,NA
"GBIF:359","Mammalia","Animalia | Chordata | Mammalia",NA,"preysOn","INAT_TAXON:480298","Cornu aspersum","Animalia | Mollusca | Gastropoda | Stylommatophora | Helicidae |  | Cornu aspersum",NA,NA,NA,NA,NA
"GBIF:359","Mammalia","Animalia | Chordata | Mammalia",NA,"preysOn","INAT_TAXON:480298","Cornu aspersum","Animalia | Mollusca | Gastropoda | Stylommatophora | Helicidae |  | Cornu aspersum",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:1424960","Rhionaeschna multicolor","Animalia | Arthropoda | Insecta | Odonata | Aeshnidae | Rhionaeschna | Rhionaeschna multicolor",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:1428077","Perithemis tenera","Animalia | Arthropoda | Insecta | Odonata | Libellulidae | Perithemis | Perithemis tenera",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:2490719","Turdus merula","Animalia | Chordata | Aves | Passeriformes | Turdidae | Turdus | Turdus merula",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:3042","Aphididae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:2438655","Microtus pennsylvanicus","Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Microtus | Microtus pennsylvanicus",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:1424960","Rhionaeschna multicolor","Animalia | Arthropoda | Insecta | Odonata | Aeshnidae | Rhionaeschna | Rhionaeschna multicolor",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:1428077","Perithemis tenera","Animalia | Arthropoda | Insecta | Odonata | Libellulidae | Perithemis | Perithemis tenera",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:2490719","Turdus merula","Animalia | Chordata | Aves | Passeriformes | Turdidae | Turdus | Turdus merula",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:3042","Aphididae","Animalia | Arthropoda | Insecta | Hemiptera | Aphididae",NA,NA,NA,NA,NA
"GBIF:212","Aves","Animalia | Chordata | Aves",NA,"preysOn","GBIF:2438655","Microtus pennsylvanicus","Animalia | Chordata | Mammalia | Rodentia | Cricetidae | Microtus | Microtus pennsylvanicus",NA,NA,NA,NA,NA
"FBC:FB:SpecCode:3022","Ameiurus nebulosus","Actinopterygii | Siluriformes | Ictaluridae | Ameiurus | Ameiurus nebulosus",NA,"preysOn","GBIF:7061891","Crotalus oreganus oreganus","Animalia | Chordata | Reptilia | Squamata | Viperidae | Crotalus | Crotalus oreganus | Crotalus oreganus oreganus",NA,NA,NA,NA,NA
"FBC:FB:SpecCode:3022","Ameiurus nebulosus","Actinopterygii | Siluriformes | Ictaluridae | Ameiurus | Ameiurus nebulosus",NA,"preysOn","GBIF:2444446","Crotalus oreganus","Animalia | Chordata | Reptilia | Squamata | Viperidae | Crotalus | Crotalus oreganus",NA,NA,NA,NA,NA
"FBC:FB:SpecCode:3022","Ameiurus nebulosus","Actinopterygii | Siluriformes | Ictaluridae | Ameiurus | Ameiurus nebulosus",NA,"preysOn","GBIF:7061891","Crotalus oreganus oreganus","Animalia | Chordata | Reptilia | Squamata | Viperidae | Crotalus | Crotalus oreganus | Crotalus oreganus oreganus",NA,NA,NA,NA,NA
"FBC:FB:SpecCode:3022","Ameiurus nebulosus","Actinopterygii | Siluriformes | Ictaluridae | Ameiurus | Ameiurus nebulosus",NA,"preysOn","GBIF:2444446","Crotalus oreganus","Animalia | Chordata | Reptilia | Squamata | Viperidae | Crotalus | Crotalus oreganus",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:212842","Chilara taylori","Animalia | Chordata | Actinopterygii | Ophidiiformes | Ophidiidae | Chilara | Chilara taylori",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1021690","Pasiphaea pacifica","Animalia | Arthropoda | Malacostraca | Decapoda | Pasiphaeoidea | Pasiphaeidae | Pasiphaea | Pasiphaea pacifica",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:64587","Euphausia","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Euphausia",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1280","Euphausiidae","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1156440","Clupea pallasii","Animalia | Chordata | Actinopterygii | Clupeiformes | Clupeidae | Clupea | Clupea pallasii",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:207207","Engraulis mordax","Animalia | Chordata | Actinopterygii | Clupeiformes | Engraulidae | Engraulis | Engraulis mordax",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:509419","Euphausia pacifica","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Euphausia | Euphausia pacifica",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:421433","Thysanoessa spinifera","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Thysanoessa | Thysanoessa spinifera",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","GBIF:2333712","Sebastes","Animalia | Chordata | Actinopterygii | Scorpaeniformes | Sebastidae | Sebastes",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","FBC:FB:SpecCode:3071","Porichthys notatus","Actinopterygii | Batrachoidiformes | Batrachoididae | Porichthys | Porichthys notatus",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:212842","Chilara taylori","Animalia | Chordata | Actinopterygii | Ophidiiformes | Ophidiidae | Chilara | Chilara taylori",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1021690","Pasiphaea pacifica","Animalia | Arthropoda | Malacostraca | Decapoda | Pasiphaeoidea | Pasiphaeidae | Pasiphaea | Pasiphaea pacifica",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:64587","Euphausia","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Euphausia",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1280","Euphausiidae","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:1156440","Clupea pallasii","Animalia | Chordata | Actinopterygii | Clupeiformes | Clupeidae | Clupea | Clupea pallasii",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:207207","Engraulis mordax","Animalia | Chordata | Actinopterygii | Clupeiformes | Engraulidae | Engraulis | Engraulis mordax",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:509419","Euphausia pacifica","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Euphausia | Euphausia pacifica",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","EOL:421433","Thysanoessa spinifera","Animalia | Arthropoda | Malacostraca | Euphausiacea | Euphausiidae | Thysanoessa | Thysanoessa spinifera",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","GBIF:2333712","Sebastes","Animalia | Chordata | Actinopterygii | Scorpaeniformes | Sebastidae | Sebastes",NA,NA,NA,NA,NA
"GBIF:6065818","Chroicocephalus philadelphia","Animalia | Chordata | Aves | Charadriiformes | Laridae | Chroicocephalus | Chroicocephalus philadelphia",NA,"preysOn","FBC:FB:SpecCode:3071","Porichthys notatus","Actinopterygii | Batrachoidiformes | Batrachoididae | Porichthys | Porichthys notatus",NA,NA,NA,NA,NA
"GBIF:5219681","Sciurus carolinensis","Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurus | Sciurus carolinensis",NA,"preysOn","GBIF:3189866","Acer negundo","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | Acer | Acer negundo",NA,NA,NA,NA,NA
"GBIF:5219681","Sciurus carolinensis","Animalia | Chordata | Mammalia | Rodentia | Sciuridae | Sciurus | Sciurus carolinensis",NA,"preysOn","GBIF:3189866","Acer negundo","Plantae | Tracheophyta | Magnoliopsida | Sapindales | Sapindaceae | Acer | Acer negundo",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","no:match","Monanthocloe littoralis","",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:448735","Macoma secta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma secta",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:740712","Aedes taeniorhynchus","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Aedes | Aedes taeniorhynchus",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:5386708","Jaumea carnosa","Plantae | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Jaumea | Jaumea carnosa",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:448732","Macoma nasuta","Animalia | Mollusca | Bivalvia | Veneroida | Tellinoidea | Tellinidae | Macoma | Macoma nasuta",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:486152","Polydora nuchalis","Animalia | Annelida | Polychaeta | Spionida | Spionidae | Polydora | Polydora nuchalis",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:455065","Acteocina inculta","Animalia | Mollusca | Gastropoda | Cephalaspidea | Philinoidea | Cylichnidae | Acteocina | Acteocina inculta",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:2301397","Cerithidea californica","Animalia | Mollusca | Gastropoda | Potamididae | Cerithidea | Cerithidea californica",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:2874688","Frankenia salina","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Frankeniaceae | Frankenia | Frankenia salina",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:1326","Corophiidae","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:740666","Culex tarsalis","Animalia | Arthropoda | Insecta | Diptera | Culicidae | Culex | Culex tarsalis",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:2855","Nemertea","Animalia | Nemertea",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:485904","Capitella capitata","Animalia | Annelida | Polychaeta |  | Capitellidae | Capitella | Capitella capitata",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:585977","Salicornia europaea","Plantae | Tracheophyta | Magnoliopsida | Caryophyllales | Chenopodiaceae | Salicornia | Salicornia europaea",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:1367","Harpacticoida","Animalia | Arthropoda | Maxillopoda | Harpacticoida",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","ITIS:93295","Gammaridea","Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:2704509","Distichlis spicata","Plantae | Tracheophyta | Liliopsida | Poales | Poaceae | Distichlis | Distichlis spicata",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","WD:Q107027","Foraminifera","| Foraminifera",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","EOL:2564270","Oligochaeta","Animalia | Bilateria | Protostomia | Lophozoa | Annelida | Clitellata | Oligochaeta",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:5549","Ephydridae","Animalia | Arthropoda | Insecta | Diptera | Ephydridae",NA,NA,NA,NA,NA
"GBIF:2498305","Oxyura jamaicensis","Animalia | Chordata | Aves | Anseriformes | Anatidae | Oxyura | Oxyura jamaicensis",NA,"preysOn","GBIF:811","Diptera","Animalia | Arthropoda | Insecta | Diptera",NA,NA,NA,NA,NA
